Restaurant_Name,Ranking,Price_Range,Cuisine_Type,Menu Items
Kibako,4.3,De 26 £ à 40 £,Japonaise,[]
Colonel Saab Trafalgar Square,4.5,41 £ et plus,Indienne,"['style', 'edamame', 'memsaabs', 'tikki', 'french', 'rasmalai', 'flavoured', 'bishop', 'pudding', 'fried', 'crispy', 'goji', 'cutlet', 'cake', 'sweetened', 'supreme', 'parantha', 'cassava', 'in', 'green', 'pomegranate', 'mall', 'mogo', 'sliced', 'pakeezah', 'grilled', 'ponni', 'gb', 'on', 'pepper', 'cob', 'mishti', 'rubbed', 'tangy', 'khubani', 'pearls', 'croutons', 'mini', 'mayo', 'beetroot', 'trio', 'laced', 'boondi', 'bengali', 'salad', 'saabs', 'silk', 'memsaab', 'corn', 'cashew', 'pulled', 'roast', 'cotton', 'chimichurri', 'by', 'pannacotta', 'mousse', 'breast', 'clay', 'shikari', 'daal', 'palak', 'mango', 'fillet', 'kandhari', 'moilee', 'anglo', 'urfa', 'sarsoi', 'malai', 'veg', 'sunday', 'khameeri', 'ketchup', 'vankaya', 'semi', 'chocolate', 'plum', 'prawns', 'cauliflower', 'doi', 'tiffin', 'hyderabadi', 'chop', 'purani', 'preparation', 'milk', 'meen', 'fruit', 'olive', 'sour', 'jamun', 'leaf', 'gf', 'spiced', 'peas', 'berries', 'steam', 'peanuts', 'thellicherry', 'mint', 'tikka', 'prawn', 'lentil', 'e', 'coconut', 'cheese', 'cumin', 'pickled', 'gutti', 'dry', 'potato', 'paneer', 'sesame', 'jaggery', 'slow', 'dessert', 'crispies', 'ajwaini', 'sauces', 'chef', 'murgh', 'gulab', 'lunch', 'fresh', 'kori', 'malabar', 'chole', 'chilli', 'stem', 'edible', 'school', 'lasooni', 'served', 'pomelo', 'butter', 'poppadoms', 'syrup', 'creamy', 'ice', 'radish', 'light', 'dressing', 'clarified', 'bun', 'mangalorean', 'perfection', 'pulao', 'ghee', 'beach', 'aloo', 'chick', 'tandoori', 'rich', 'masala', 'roads', 'cheddar', 'velvety', 'spice', 'course', 'tossed', 'sohans', 'pistachio', 'black', 'raspberry', 'lime', 'floss', 'oven', 'cucumber', 'home', 'confit', 'chettinad', 'lucknowi', 'poppadums', 'nuts', 'poppers', 'of', 'noor', 'kulcha', 'cress', 'florets', 'amritsari', 'boneless', 'fry', 'roti', 'truffle', 'coco', 'relish', 'v', 'madras', 'coriander', 'stuffed', 'marinated', 'kofta', 'vanilla', 'tiger', 'succulent', 'andhra', 'describe', 'colonel', 'raita', 'caviar', 'kachumber', 'slice', 'noodle', 'chiken', 'basmati', 'potatoes', 'to', 'yoghurt', 'lotus', 'pickle', 'vegan', 'apricot', 'puri', 'baked', 'cocopista', 'sorbet', 'or', 'kulchas', 'prunes', 'red', 'basket', 'chutney', 'garlic', 'biryani', 'sprinkle', 'makhani', 'df', 'menu', 'dahi', 'tart', 'falahari', 'chops', 'rolls', 'beans', 'chettinadtomato', 'mahal', 'onion', 'bit', 'candy', 'lettuce', 'kulche', 'passion', 'kaffir', 'soy', 'cream', 'bean', 've', 'fish', 'royal', 'flakes', 'carom', 'nf', 'rose', 'mouthful', 'herb', 'crisp', 'morsels', 'and', 'kerala', 'sauce', 'curry', 'chutneys', 'fries', 'sweet', 'zaatar', 'tomato', 'raisin', 'dip', 'jaipuri', 'bread', 'biriyani', 'chana', 'side', 'kid', 'seeds', 'sev', 'lamb', 'cardamom', 'aromatic', 'roasted', 'kempu', 'chaat', 'chicken', 'broccoli', 'dilli', 'salsa', 'tadka', 'steamed', 'with', 'crumble', 'chikken', 'dosa', 'indian', 'road', 'speciality', 'baby', 'the', 'nonveg', 'south', 'cheesecake', 'pao', 'samosa', 'aubergines', 'inspired', 'spices', 'saffron', 'gravy', 'thandi', 'rice', 'raan', 'tamarind', 'beef', 'nadan', 'cooked', 'silver', 'cottage', 'mustard', 'flower', 'kolhapuri', 'mild', 'a', 'dark', 'naan']"
The Lane,4.2,41 £ et plus,Le thé de l’après-midi,[]
FIELD by Fortnum's,4.1,De 26 £ à 40 £,Britannique Moderne,"['arbroath', 'black', 'apple', 'soup', 'leek', 'onion', 'white', 'herdwick', 'pink', 'smokie', 'leaves', 'herring', 'cauliflower', 'heritage', 'fried', 'smoked', 'crispy', 'babaganush', 'salt', 'homemade', 'honey', 'oxtail', 'tatin', 'blood', 'flat', 'fish', 'aubergine', 'of', 'agria', 'end', 'kimchi', 'jerusalem', 'hill', 'cotswold', 'kale', 'toast', 'leaf', 'suffolk', 'vegetarian', 'cabbage', 'chipped', 'grilled', 'fir', 'gb', 'eye', 'bramley', 'sinodun', 'truffle', 'on', 'rarebit', 'cracker', 'field', 'toasted', 'zaatar', 'hen', 'pork', 'january', 'bread', 'boat', 'london', 'seeds', 'mornay', 'aioli', 'lamb', 'burrata', 'oak', 'pickled', 'fritters', 'ricotta', 'pickles', 'chicken', 'beetroot', 'woods', 'day', 'mayfield', 'salsa', 'rib', 'labneh', 'carrot', 'loaf', 'watercress', 'celeriac', 'potatoes', 'line', 'pickle', 'the', 'orange', 'sage', 'butter', 'caught', 'hay', 'anchovy', 'belly', 'mackerel', 'chestnut', 'king', 'horseradish', 'mayonnaise', 'caper', 'artichoke', 'limited', 'red', 'verde', 'tagliatelle', 'garlic', 'availability', 'mushroom', 'compote', 'bitter', 'rump', 'cumbrian', 'barnaise', 'tart', 'rotisserie', 'welsh', 'salted']"
Casa do Frango - Victoria,4.4,25 £ ou moins,Portuguaise,[]
JW Steakhouse London at Grosvenor House,4.5,De 26 £ à 40 £,Steak,"['c', 'cod', 'style', 'glaze', 'focaccia', 'cannelloni', 'brownie', 'et', 'world', 'chopped', 'poivre', 'heritage', 'not', 'lager', 'american', 'pudding', 'fried', 'crispy', 'beer', 'peppercorn', 'cake', 'pond', 'most', 'theatre', 'cappuccino', 'being', 'lodi', 'coast', 'request', 'offers', 'glass', 'in', 'green', 'handpicked', 'freshly', 'continues', 'from', 'ceviche', 'quality', 'hand', 'hoisin', 'pinot', 'grilled', 'basil', 'gb', 'hard', 'perfectly', 'on', 'want', 'vinaigrette', 'ml', 'fils', 'cornichons', 'irish', 'au', 'ridgeview', 'yolk', 'burrata', 'cut', 'macken', 'croutons', 'paris', 'grigio', 'rock', 'preserved', 'santhelena', 'salad', 'wine', 'iced', 'americano', 'may', 'risotto', 'barons', 'desire', 'fashioned', 'ipa', 'sip', 'bone', 'huesgen', 'which', 'marlborough', 'just', 'margaux', 'oil', 'crab', 'platter', 'trace', 'carefully', 'distillery', 'alaska', 'sorbets', 'fillet', 'raw', 'rothschild', 'extensive', 'limited', 'say', 'bearnaise', 'parmesan', 'county', 'house', 'iceberg', 'zealand', 'ale', 'creamed', 'langmeil', 'garden', 'strip', 'maryland', 'oat', 'grass', 'bass', 'lobster', 'this', 'betties', 'soup', 'blanc', 'angus', 'monterey', 'chocolate', 'marshmallow', 'crme', 'barossa', 'prime', 'organic', 'chop', 'grey', 'sonoma', 'egg', 'homemade', 'coffee', 'lemon', 'milk', 'werrrd', 'sauteed', 'sauvignon', 'olive', 'sour', 'grapefruit', 'tomahawk', 'parsley', 'legacy', 'crostini', 'bitters', 'shiraz', 'mosel', 'standard', 'fantinel', 'kansas', 'mint', 'usda', 'usa', 'rocket', 'spinach', 'delicious', 'bourbons', 'coconut', 'cold', 'cheese', 'valrhona', 'strawberry', 'mocha', 'pere', 'oak', 'blue', 'superior', 'away', 'potato', 'sesame', 'best', 'single', 'preprohibition', 'cinnamon', 'creams', 'tenuta', 'creekstone', 'ingredients', 'capers', 'sauces', 'east', 'fresh', 'for', 'floor', 'chilli', 'cutlets', 'vegetables', 'farmhouse', 'trolley', 'oscarstyle', 'buena', 'mendonza', 'served', 'piper', 'mac', 'cheeses', 'butter', 'caught', 'later', 'oz', 'our', 'creamy', 'ice', 'dressing', 'wedge', 'biscuits', 'awarded', 'chardonnay', 'steak', 'scallops', 'artichoke', 'root', 'raise', 'tea', 'should', 'calamari', 'your', 'cheddar', 'brut', 'pecan', 'dissan', 'choice', 'ribs', 'expertly', 'sugar', 'apple', 'black', 'gratin', 'caesar', 'breakfast', 'macchiato', 'lime', 'cornish', 'partnership', 'crust', 'cuve', 'asparagus', 'bloomsbury', 'sebastiani', 'extended', 'tortilla', 'home', 'half', 'confit', 'rathfinny', 'flat', 'oysters', 'pesto', 'strong', 'blason', 'daily', 'of', 'crate', 'malbec', 'new', 'share', 'truffle', 'dreamy', 'chips', 'feta', 'greens', 'catena', 'toasted', 'city', 'veal', 'rings', 'aberdeen', 'newby', 'cobb', 'wild', 'spit', 'almond', 'vanilla', 'italy', 'tartar', 'riesling', 'barrel', 'burger', 'buttery', 'measures', 'collio', 'session', 'aruma', 'vine', 'jw', 'west', 'each', 'chiswick', 'jumbo', 'rodney', 'york', 'mash', 'bay', 'to', 'between', 'maris', 'line', 'seconds', 'us', 'broiler', 'cabernet', 'mignonette', 'cortado', 'gold', 'lanson', 'caf', 'baked', 'float', 'years', 'salmon', 'argentina', 'estate', 'or', 'horseradish', 'darjeeling', 'cocktail', 'red', 'over', 'schiefer', 'chutney', 'garlic', 'mushroom', 'rare', 'mahi', 'australia', 'valley', 'cane', 'menu', 'english', 'chamomile', 'soughtafter', 'seared', 'aged', 'cal', 'classic', 'tuna', 'earl', 'taste', 'hot', 'onions', 'brewed', 'cider', 'zinfandel', 'blancs', 'onion', 'is', 'white', 'le', 'leaves', 'short', 'skinned', 'de', 'braised', 'fed', 'smoked', 'soy', 'cream', 'marie', 'north', 'electric', 'bacon', 'fish', 'pale', 'gem', 'peppermint', 'worlds', 'list', 'rose', 'stilton', 'bar', 'meat', 'teas', 'eagle', 'and', 'mushrooms', 'created', 'tailored', 'buffalo', 'eye', 'bourbon', 'germany', 'sauce', 'enjoy', 'fries', 'seafood', 'porterhouse', 'sweet', 'every', 'tomato', 'sense', 'dip', 'bread', 'side', 'bear', 'lamb', 'federalist', 'improves', 'shrimp', 'roasted', 'citrus', 'maldon', 'vista', 'ricotta', 'chicken', 'rib', 'salsa', 'with', 'kentucky', 'meringue', 'weeks', 'thyme', 'uk', 'port', 'that', 'batch', 'avocado', 'watercress', 'france', 'espresso', 'you', 'tender', 'sundae', 'available', 'baby', 'the', 'frache', 'seasonal', 'cheesecake', 'pie', 'tbone', 'stone', 'scottish', 'nv', 'consistently', 'warm', 'king', 'sherry', 'crafted', 'but', 'old', 'n', 'beef', 'villa', 'ros', 'beverage', 'history', 'availability', 'indulgence', 'bonein', 'mustard', 'brothers', 'before', 'regular', 'a', 'spring', 'shallots']"
Fishworks - Marylebone,4.5,25 £ ou moins,Fruits de mer,[]
CUT at 45 Park Lane,4.8,41 £ et plus,Steak,"['applewood', 'cereals', 'onions', 'style', 'apple', 'charge', 'breakfast', 'any', 'tomatoes', 'sourdough', 'freshlysqueezed', 'chocolate', 'french', 'crme', 'prepared', 'fried', 'smoked', 'burford', 'mimosa', 'an', 'cream', 'coffee', 'honey', 'waffle', 'lemon', 'bacon', 'housemade', 'fruit', 'of', 'in', 'eggs', 'roll', 'grapefruit', 'green', 'sevengrain', 'brittany', 'kale', 'huckleberry', 'herb', 'toast', 'leaf', 'bloody', 'selection', 'mushrooms', 'caramelised', 'vegetarian', 'sliced', 'market', 'berries', 'beluga', 'grilled', 'pastries', 'truffle', 'on', 'scrambled', 'pepper', 'spicy', 'level', 'gruyre', 'brown', 'tomato', 'musetti', 'croque', 'monsieur', 'buttermilk', 'sausages', 'coconut', 'pork', 'irish', 'jamaican', 'cheese', 'maple', 'wild', 'seeds', 'mixed', 'benedict', 'cut', 'vanilla', 'blue', 'roasted', 'additional', 'chicken', 'halloumi', 'mountain', 'with', 'caviar', 'peach', 'salad', 'poached', 'mary', 'blinis', 'steelcut', 'avocado', 'soft', 'for', 'wildflower', 'clotted', 'flatbread', 'potatoes', 'bowl', 'oatmeal', 'yoghurt', 'chilli', 'pancakes', 'sausage', 'madame', 'crushed', 'greek', 'cranberry', 'natural', 'orange', 'frache', 'preserves', 'seasonal', 'butter', 'assorted', 'syrup', 'browns', 'omelette', 'ice', 'baked', 'salmon', 'or', 'royale', 'churned', 'frenchstyle', 'juice', 'beef', 'shakshuka', 'hash', 'mushroom', 'compote', 'tea', 'loose', 'bellini', 'granola', 'aai', 'brioche', 'farmers', 'florentine', 'your', 'spice', 'beans', 'choice', 'g', 'juices', 'hot']"
Da Paolo Restaurant,4.7,De 26 £ à 40 £,Italienne,[]
Caffe Concerto Northumberland Avenue,3.5,25 £ ou moins,Café,[]
Moro,4.6,41 £ et plus,Méditerranée,[]
Blue Boar Pub,4,25 £ ou moins,Pub Gastronomique,[]
Jackson Boxer at The Corner,4.2,41 £ et plus,Britannique Moderne,"['sole', 'rum', 'apple', 'grape', 'onion', 'leek', 'peppers', 'frozen', 'sourdough', 'jaune', 'chocolate', 'olives', 'cauliflower', 'virunga', 'chicory', 'rosemary', 'cucumber', 'blackberries', 'fried', 'smoked', 'cru', 'egg', 'cake', 'fennel', 'coffee', 'lemon', 'noodles', 'milk', 'herbs', 'grapefruit', 'green', 'courgettes', 'and', 'spenwood', 'vg', 'grilled', 'gb', 'truffle', 'pumpkin', 'pepper', 'burnt', 'v', 'westcombe', 'langoustine', 'diver', 'raisin', 'sirloin', 'bread', 'ravioli', 'shiitake', 'spike', 'vin', 'goats', 'almond', 'potato', 'hazelnut', 'xl', 'roe', 'ricotta', 'beetroot', 'day', 'madagascan', 'thyme', 'iced', 'chilli', 'peanut', 'kosho', 'sage', 'cods', 'muscat', 'butter', 'granita', 'autumn', 'sorbet', 'macadamia', 'almonds', 'scallop', 'eel', 'raw', 'anchovies', 'artichoke', 'roscoff', 'mustard', 'aged', 'tuna', 'salted', 'hot']"
Jak's Restaurant Mayfair,4.1,25 £ ou moins,Européenne,[]
Henry's Cafe Bar Piccadilly,3.6,De 26 £ à 40 £,Britannique,[]
Le Vieux Comptoir,4.6,25 £ ou moins,Française,"['grenouilles', 'duck', 'onions', 'canard', 'soup', 'onion', 'saumon', 'creme', 'brie', 'french', 'de', 'chicory', 'eat', 'cured', 'smoked', 'confit', 'egg', 'frogs', 'honey', 'raclette', 'tatin', 'jambon', 'bacon', 'lyonnaise', 'pol', 'herbs', 'tartine', 'hamburger', 'profiterolles', 'main', 'of', 'canut', 'tartare', 'liver', 'lvc', 'entre', 'walnuts', 'cervelle', 'quiche', 'mushrooms', 'charcuterie', 'share', 'gb', 'hard', 'bourbon', 'gras', 'all', 'parisienne', 'deux', 'pommes', 'board', 'flambe', 'pork', 'lardons', 'cheese', 'bread', 'side', 'mixed', 'blue', 'boeuf', 'livers', 'croutons', 'chicken', 'beetroot', 'dessert', 'day', 'terre', 'walnut', 'with', 'salad', 'vanille', 'escargots', 'foie', 'pears', 'fondue', 'jour', 'fum', 'boiled', 'potatoes', 'to', 'maison', 'you', 'cuisses', 'brulee', 'terrine', 'du', 'ail', 'the', 'plat', 'included', 'pie', 'butter', 'savoyarde', 'goat', 'omelette', 'can', 'leg', 'salmon', 'bourguignon', 'or', 'parisian', 'steak', 'onglet', 'soupe', 'beef', 'basket', 'garlic', 'tarte', 'starter', 'mustard', 'ham', 'pour', 'bleu', 'beurre', 'volonte', 'apples', 'legs', 'a', 'spring', 'shallots', 'snails']"
Dalloway Terrace,4.6,41 £ et plus,Européenne,[]
Caffé Concerto - Covent Garden,3.9,25 £ ou moins,Italienne,"['hollandaise', 'breakfast', 'dioxide', 'tomatoes', 'porridge', 'bananas', 'lettuce', 'two', 'american', 'fried', 'smoked', 'cream', 'egg', 'soybeans', 'original', 'bacon', 'crustaceans', 'milk', 'nuts', 'banana', 'fish', 'pesto', 'tartine', 'fruit', 'parma', 'full', 'olive', 'hummous', 'eggs', 'golden', 'toast', 'and', 'mushrooms', 'sliced', 'lupin', 'grilled', 'basil', 'sauce', 'peanuts', 'on', 'scrambled', 'compot', 'toasted', 'dill', 'mature', 'tomato', 'brown', 'rocket', 'spinach', 'rye', 'cheese', 'bread', 'sulphur', 'strawberry', 'seeds', 'benedict', 'allergens', 'almond', 'sesame', 'gluten', 'concerto', 'pickles', 'chicken', 'mayo', 'beetroot', 'halloumi', 'molluscs', 'mayonaise', 'strawberries', 'with', 'diced', 'capers', 'products', 'vine', 'salad', 'poached', 'fresh', 'avocado', 'soft', 'yoghurt', 'sausage', 'crushed', 'dairy', 'served', 'mozzarella', 'other', 'syrup', 'omelette', 'oil', 'plain', 'scottish', 'baked', 'muffin', 'salmon', 'or', 'cup', 'pancake', 'caper', 'drizzled', 'hash', 'escalope', 'mushroom', 'celery', 'granola', 'mustard', 'ham', 'english', 'florentine', 'garden', 'blueberry', 'blt', 'cheddar', 'a', 'classic', 'beans', 'oat']"
Ormer Mayfair,4.8,41 £ et plus,Britannique,"['pairing', 'pickled', 'vanilla', 'sesame', 'pigeon', 'sorbet', 'additional', 'apple', 'mackerel', 'warm', 'nasturtium', 'turbot', 'turnip', 'kombu', 'crown', 'lime', 'nage', 'cornish', 'spiced', 'bun', 'and', 'velout', 'prestige', 'tahitian', 'lettuce', 'canaps', 'artichoke', 'chocolate', 'jelly', 'jaune', 'butter', 'sweets', 'west', 'wine', 'parmesan', 'bramley', 'petit', 'millefeuille', 'canapes', 'braised', 'mushroom', 'pumpkin', 'icecream', 'signature', 'cured', 'ibrico', 'per', 'hen', 'soy', 'brown', 'ham', 'supplement', 'optional', 'tuma', 'roast', 'waldorf', 'anjou', 'trolley', 'baby', 'the', 'yellow', 'prince', 'cheese', 'course', 'cheddar', 'person', 'montgomery', 'wood', 'gem', 'mousse', 'coast', 'dark', 'vin', 'globe', 'of', 'extra']"
SOUND Cafe,4.5,25 £ ou moins,Américaine,"['ribs', 'cod', 'grated', 'onions', 'apple', 'back', 'artisan', 'extra', 'caesar', 'jalapeos', 'moving', 'onion', 'melted', 'peppers', 'buns', 'smokehouse', 'tomatoes', 'brownie', 'lettuce', 'monterey', 'chocolate', 'two', 'macaroni', 'french', 'cauliflower', 'de', 'plantbased', 'nachos', 'cobbler', 'prime', 'tortilla', 'deepfried', 'fried', 'pico', 'smoked', 'crispy', 'half', 'patty', 'cream', 'salt', 'mountains', 'honey', 'lemon', 'bacon', 'burgers', 'fish', 'guacamole', 'of', 'in', 'skinon', 'bruschetta', 'sour', 'turf', 'green', 'golden', 'freshly', 'topped', 'kale', 'squid', 'herb', 'boneless', 'doubledecker', 'new', 'cheeseburgers', 'upgrade', 'chunky', 'spiced', 'and', 'mushrooms', 'sliders', 'peas', 'grilled', 'basil', 'gb', 'jack', 'buffalo', 'sauce', 'on', 'tossed', 'pumpkin', 'spicy', 'pepper', 'fries', 'sweet', 'swap', 'vinaigrette', 'cob', 'chips', 'greens', 'toasted', 'slices', 'traditional', 'sprinkles', 'tomato', 'brown', 'rings', 'gallo', 'spinach', 'buttermilk', 'pork', 'dip', 'cheese', 'bread', 'tenders', 'london', 'side', 'marinated', 'seeds', 'sound', 'mixed', 'finished', 'buttered', 'tortillas', 'ring', 'pineapple', 'shrimp', 'goats', 'vanilla', 'pickled', 'surf', 'blue', 'tartar', 'potato', 'smothered', 'tenderstem', 'strawberry', 'swiss', 'croutons', 'gluten', 'mini', 'burger', 'pickles', 'chicken', 'mushy', 'mayo', 'beetroot', 'broccoli', 'romaine', 'with', 'shoestring', 'slowcooked', 'nystyle', 'bed', 'salad', 'fresh', 'wings', 'for', 'york', 'to', 'corn', 'pulled', 'roast', 'baby', 'the', 'orange', 'served', 'coleslaw', 'sauted', 'sticks', 'cheesecake', 'mac', 'butter', 'vegan', 'honeymustard', 'our', 'creamy', 'ice', 'three', 'vinegar', 'breast', 'baked', 'dressing', 'warm', 'or', 'triplecooked', 'free', 'combo', 'steak', 'bbq', 'bun', 'battered', 'chipotle', 'fajitas', 'until', 'n', 'beef', 'hunters', 'red', 'parmesan', 'shaved', 'coated', 'caramel', 'garlic', 'filled', 'mushroom', 'crumbled', 'celery', 'balsamic', 'calamari', 'mustard', 'rich', 'quesadilla', 'ask', 'shredded', 'fudge', 'brioche', 'chive', 'your', 'cheddar', 'strip', 'a', 'cal', 'classic', 'cheeseburger', 'choice', 'g', 'salted', 'hot']"
Bond St. Lounge Bar,4.1,25 £ ou moins,Réservation de tables avec bouteilles,"['still', 'gravelire', 'cod', 'finish', 'focaccia', 'bond', 'domini', 'aconcagua', 'gin', 'joseph', 'friuli', 'cake', 'dayaged', 'cappuccino', 'pmpm', 'daniels', 'bombay', 'tiramis', 'in', 'sapphire', 'green', 'tartare', 'pinot', 'grilled', 'basil', 'gb', 'especial', 'hard', 'on', 'chandon', 'ml', 'pey', 'fils', 'garnacha', 'recoleta', 'yuzu', 'reserva', 'irish', 'super', 'yolk', 'finished', 'burrata', 'soda', 'croutons', 'noir', 'grigio', 'located', 'saffroninfused', 'mussels', 'casablanca', 'salad', 'wine', 'burgundy', 'salentini', 'star', 'manduria', 'risotto', 'year', 'walker', 'del', 'appleton', 'vineyards', 'delicate', 'bodegas', 'jasmine', 'orange', 'peroni', 'hennessy', 'marlborough', 'oil', 'grenache', 'crianza', 'filter', 'viognier', 'corte', 'pecorino', 'crumb', 'st', 'ovenbaked', 'lev', 'parmesan', 'rag', 'zealand', 'talisker', 'rooms', 'crunchy', 'jacobo', 'havana', 'coke', 'drinking', 'marzano', 'rum', 'tia', 'sunday', 'rococo', 'blanc', 'chocolate', 'olives', 'tinto', 'italian', 'prawns', 'provincia', 'monday', 'lemonade', 'at', 'organic', 'station', 'grey', 'pepe', 'don', 'egg', 'coffee', 'lemon', 'la', 'thursday', 'milk', 'skyy', 'pellegrino', 'sauvignon', 'fruit', 'suprieur', 'tanqueray', 'carnaroli', 'grapefruit', 'rserve', 'glenlivet', 'spiced', 'ogier', 'vodka', 'fantinel', 'tour', 'mint', 'tortelloni', 'belvino', 'rocket', 'e', 'cheese', 'regal', 'prosecco', 'turkey', 'blend', 'mocha', 'dry', 'potato', 'tenderstem', 'one', 'ctes', 'capers', 'uco', 'blanches', 'fresh', 'nyetimber', 'petit', 'cortese', 'floor', 'chilli', 'cutlets', 'tonic', 'plata', 'served', 'leeks', 'tempranillo', 'butter', 'syrup', 'our', 'creamy', 'lanata', 'light', 'dressing', 'cacio', 'also', 'alcohol', 'chardonnay', 'almonds', 'steak', 'roches', 'carmnre', 'milanese', 'tea', 'microplaned', 'errzuriz', 'rmy', 'rhne', 'mark', 'croc', 'brut', 'pedro', 'extra', 'magners', 'black', 'vigna', 'apple', 'caesar', 'reserve', 'label', 'breakfast', 'macchiato', 'mot', 'cuve', 'syrah', 'cucumber', 'slowroasted', 'veramonte', 'village', 'belvedere', 'salt', 'vsop', 'portillo', 'blood', 'jose', 'amarena', 'carta', 'asahi', 'johnnie', 'of', 'insalata', 'mendoza', 'bruschetta', 'golden', 'malbec', 'new', 'rosehip', 'primitivo', 'san', 'tradicional', 'ligurian', 'caprese', 'slimline', 'blanca', 'oban', 'all', 'cte', 'peperoncino', 'corral', 'verdot', 'wild', 'yering', 'yellowfin', 'awardwinning', 'aioli', 'are', 'goats', 'italy', 'toledana', 'decaffeinated', 'feudi', 'chteau', 'forest', 'romaine', 'measures', 'peach', 'sea', 'gocce', 'bacardi', 'to', 'pre', 'du', 'ketel', 'cherries', 'cabernet', 'gold', 'water', 'priced', 'makers', 'di', 'double', 'argentina', 'clams', 'estate', 'vs', 'laphroaig', 'lorca', 'disaronno', 'courvoisier', 'loire', 'red', 'fleurie', 'garlic', 'chivas', 'mushroom', 'domaine', 'rare', 'gamay', 'imprial', 'afternoon', 'bollinger', 'australia', 'first', 'valley', 'english', 'cotta', 'aged', 'gorgonzola', 'cal', 'classic', 'tuna', 'earl', 'maria', 'cider', 'amaretto', 'is', 'white', 'tomatoes', 'chablis', 'lettuce', 'passion', 'founders', 'beaune', 'de', 'rosemary', 'clicquot', 'sancerre', 'braised', 'veuve', 'ximenez', 'yarra', 'smoked', 'special', 'cream', 'belice', 'woodford', 'panna', 'lagavulin', 'sicilian', 'acqua', 'glenmorangie', 'merlot', 'hendricks', 'topped', 'goose', 'herb', 'gnocchi', 'nocellara', 'and', 'fettucine', 'borgo', 'jack', 'sauce', 'defaix', 'villages', 'tomato', 'aperitivi', 'martin', 'courgetti', 'lamb', 'sparkling', 'gentilhomme', 'piemonte', 'roasted', 'baileys', 'jameson', 'bodega', 'hibiscus', 'chicken', 'broccoli', 'gavi', 'with', 'roux', 'marsanne', 'chile', 'sipsmith', 'france', 'espresso', 'mellot', 'puglia', 'pascal', 'combined', 's', 'available', 'cranberry', 'rioja', 'the', 'baby', 'diet', 'cuervo', 'sencha', 'dashwood', 'ginger', 'spain', 'clment', 'nv', 'ribeye', 'warm', 'king', 'monkey', 'rice', 'juice', 'villa', 'ros', 'jean', 'romano', 'pavia', 'fritti', 'without', 'bordeaux', 'latte', 'tesis', 'franc', 'colchagua', 'shoulder', 'a', 'sambuca', 'veneto']"
Park Corner Brasserie,4,De 26 £ à 40 £,Britannique,"['sole', 'cod', 'ribs', 'duck', 'eton', 'curd', 'onions', 'handdived', 'apple', 'black', 'lobster', 'soup', 'onion', 'leek', 'shallot', 'lime', 'cornish', 'seed', 'cultured', 'hazelnuts', 'tomatoes', 'cavolo', 'brownie', 'sourdough', 'lettuce', 'chocolate', 'plum', 'short', 'shropshire', 'cauliflower', 'winter', 'crme', 'chicory', 'braised', 'dryaged', 'westway', 'pudding', 'cured', 'smoked', 'crispy', 'shortbread', 'patty', 'beyond', 'portobello', 'cream', 'peppercorn', 'cake', 'salt', 'honey', 'lemon', 'mussel', 'oysters', 'barley', 'pale', 'straws', 'jam', 'triple', 'green', 'ashlynn', 'wholemeal', 'kale', 'tartare', 'herb', 'pearl', 'nero', 'stilton', 'meat', 'liver', 'leaf', 'sons', 'and', 'mushrooms', 'caramelised', 'peas', 'option', 'grilled', 'gb', 'truffle', 'sauce', 'pumpkin', 'pepper', 'vinaigrette', 'chips', 'quince', 'pasta', 'tomato', 'prawn', 'spinach', 'orkney', 'raisin', 'pork', 'sirloin', 'cheese', 'bread', 'wild', 'mixed', 'toffee', 'blue', 'youngman', 'orzo', 'tartar', 'roasted', 'potato', 'oyster', 'pt', 'slow', 'citrus', 'sticky', 'chicken', 'mushy', 'broccoli', 'mayo', 'ratte', 'crackling', 'rib', 'mess', 'with', 'downs', 'yarg', 'salad', 'puff', 'clotted', 'celeriac', 'mash', 'potatoes', 'corn', 'chilli', 'roast', 'available', 'slaw', 'baby', 'orange', 'south', 'leicester', 'mac', 'butter', 'vegan', 'goat', 'apricot', 'ice', 'radish', 'scottish', 'dressing', 'belly', 'leg', 'salmon', 'or', 'steak', 'bbq', 'battered', 'pear', 'beef', 'caper', 'scallops', 'artichoke', 'jelly', 'red', 'cooked', 'rosti', 'chutney', 'caramel', 'garlic', 'vegetable', 'mushroom', 'house', 'godminster', 'brle', 'mustard', 'gherkin', 'creamed', 'brioche', 'dover', 'native', 'cheddar', 'berry', 'salted']"
